Mutation,Selection,Step,ID,Count,InPrompts,Statement
attractive,attractive,12,23,15,6,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health!'"
attractive,attractive,12,57,29,10,"'Eat well, feel well. Small changes in your diet can lead to big differences in your well-being!'"
attractive,attractive,12,59,11,7,"'Eat well, be well. Choose foods that fuel your body and soul!'"
attractive,attractive,12,64,45,22,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,12,65,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being.'"
attractive,attractive,12,66,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,12,67,1,1,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingWednesday'"
attractive,attractive,12,68,1,1,"'Eat fresh, move often, sleep sound—simple steps to a radiant life!'"
attractive,attractive,12,69,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being.'"
attractive,attractive,13,64,100,43,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,13,70,1,2,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,13,71,1,2,"'Eat well, be well. Choose mindful meals for a life well-lived.'"
attractive,attractive,13,72,1,1,"'Eat fresh, move often, feel amazing!'"
attractive,attractive,13,73,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,13,74,1,1,"Eating a balanced diet full of fruits, veggies, and lean proteins can help you feel great and thrive! 🌟"
attractive,attractive,14,64,99,43,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,14,71,1,1,"'Eat well, be well. Choose mindful meals for a life well-lived.'"
attractive,attractive,14,75,1,1,"'Eat well, be well. Choose foods that fuel your body and soul.'"
attractive,attractive,14,76,1,1,"'Eat well, feel well. Small changes in your diet can lead to big differences in your well-being!'"
attractive,attractive,14,77,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,14,78,1,1,"'Eat well, feel well. Small changes in your diet can lead to big benefits for your health!'"
attractive,attractive,14,79,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,15,64,100,42,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,15,80,1,3,"'Eat well, be well. Small changes in your diet can lead to big improvements in your life!'"
attractive,attractive,15,81,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,15,82,1,2,"Eat colorful, balanced meals for a vibrant life! 🌈💪"
attractive,attractive,15,83,1,1,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health!'"
attractive,attractive,15,84,1,1,"'Eat well, be well. Choose foods that fuel your body and spirit!'"
attractive,attractive,16,64,86,35,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,16,82,10,3,"Eat colorful, balanced meals for a vibrant life! 🌈💪"
attractive,attractive,16,84,4,1,"'Eat well, be well. Choose foods that fuel your body and spirit!'"
attractive,attractive,16,85,1,3,"'Eat well, be well. Choose foods that fuel your body and soul!'"
attractive,attractive,16,86,1,2,"'Eat well, be well. Choose foods that fuel your body and soul for a life filled with energy and joy!'"
attractive,attractive,16,87,1,2,"'Eat well, feel well. Small changes in your diet can lead to big improvements in your well-being!'"
attractive,attractive,16,88,1,1,"'Eat well, be well. Choose foods that fuel your life!'"
attractive,attractive,16,89,1,3,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingWednesday'"
attractive,attractive,17,64,81,30,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,17,89,19,12,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingWednesday'"
attractive,attractive,17,90,1,2,"'Eat well, be well. Choose foods that nourish your body and soul.'"
attractive,attractive,17,91,1,1,"Elevate your well-being with mindful choices: nourish your body with balanced, delicious meals for a vibrant life! 🌟"
attractive,attractive,17,92,1,1,"'Eat well, be well. Small changes in your diet can lead to big improvements in your life!'"
attractive,attractive,17,93,1,2,"'Eat well, be well. Choose healthy options for a happier you!'"
attractive,attractive,17,94,1,2,"'Eat well, be well. Choose foods that fuel your body and soul for a life filled with energy and joy!'"
attractive,attractive,18,64,96,41,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,18,89,4,2,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingWednesday'"
attractive,attractive,18,95,1,1,"'Eat well, be well. Choose nutritious foods for a happier you!'"
attractive,attractive,18,96,1,1,"'Eat well, be well. Choose foods that fuel your body and soul. #WellBeing #GoodHealth'"
attractive,attractive,18,97,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,18,98,1,3,"'Eat well, feel well! Choose nutritious foods for a happier you.'"
attractive,attractive,18,99,1,1,"'Eat well, be well. Choose foods that fuel your body and soul.'"
attractive,attractive,19,64,88,35,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,19,98,12,4,"'Eat well, feel well! Choose nutritious foods for a happier you.'"
attractive,attractive,19,100,1,2,"'Eat well, feel well. Small changes in your diet can create big differences in your life.'"
attractive,attractive,19,101,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,19,102,1,3,"'Eat with joy & balance for a life filled with energy & well-being!'"
attractive,attractive,19,103,1,2,"'Eat well, be well. Small changes in your plate can lead to big changes in your life!'"
attractive,attractive,19,104,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being.'"
attractive,attractive,20,64,93,42,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,20,98,5,1,"'Eat well, feel well! Choose nutritious foods for a happier you.'"
attractive,attractive,20,102,2,0,"'Eat with joy & balance for a life filled with energy & well-being!'"
attractive,attractive,20,105,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life. #WellBeing #GoodHealth'"
attractive,attractive,20,106,1,2,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,20,107,1,2,"Eat wholesome, exercise often, sleep well—triple win for your health! 🍏💪🔥"
attractive,attractive,20,108,1,1,"'Eat well, be well. Choose foods that fuel your body and spirit for a life full of joy and health.'"
attractive,attractive,20,109,1,1,"'Eat well, be well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,21,64,82,38,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,21,107,18,5,"Eat wholesome, exercise often, sleep well—triple win for your health! 🍏💪🔥"
attractive,attractive,21,110,1,2,"Eating a balanced diet filled with fruits, veggies, and lean proteins can boost your well-being and enhance your overall health! 🍎🍎🥗💪💬"
attractive,attractive,21,111,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,21,112,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,21,113,1,1,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,21,114,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,22,64,8,1,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health.'"
attractive,attractive,22,110,67,33,"Eating a balanced diet filled with fruits, veggies, and lean proteins can boost your well-being and enhance your overall health! 🍎🍎🥗💪💬"
attractive,attractive,22,113,25,10,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,22,115,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,22,116,1,1,"'Eat well, be well. Choose foods that fuel your body and soul for a life filled with joy and vitality!'"
attractive,attractive,22,117,1,1,"'Eat well, feel well. Small changes in your diet can lead to big differences in your life!'"
attractive,attractive,22,118,1,1,"'Eat well, be well. Choose foods that fuel your spirit and body!'"
attractive,attractive,22,119,1,2,"'Eat wisely for a life well-lived—choose foods that nourish your body and soul!'"
attractive,attractive,23,113,100,43,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,23,120,1,1,"'Eat well, be well. Choose foods that fuel your body and soul for optimal health and happiness!'"
attractive,attractive,23,121,1,2,"'Eat mindfully, nourish your body, and boost well-being with every bite!'"
attractive,attractive,23,122,1,2,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,23,123,1,1,"'Eat well, be well. Choose foods that nourish your body and soul.'"
attractive,attractive,23,124,1,1,"'Eat well, be well. Choose foods that fuel your life, not just fill it up!'"
attractive,attractive,24,113,2,1,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,24,121,62,28,"'Eat mindfully, nourish your body, and boost well-being with every bite!'"
attractive,attractive,24,122,24,8,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,24,124,12,5,"'Eat well, be well. Choose foods that fuel your life, not just fill it up!'"
attractive,attractive,24,125,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,24,126,1,2,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingIsPossibleWithGoodChoices'"
attractive,attractive,24,127,1,1,"'Eat well, be well. Choose foods that nourish your body and soul for a healthier you!'"
attractive,attractive,24,128,1,1,"'Eat well, be well. Choose foods that fuel your body and soul for a healthier you!'"
attractive,attractive,24,129,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,25,121,19,8,"'Eat mindfully, nourish your body, and boost well-being with every bite!'"
attractive,attractive,25,124,20,6,"'Eat well, be well. Choose foods that fuel your life, not just fill it up!'"
attractive,attractive,25,125,2,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,25,126,42,16,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingIsPossibleWithGoodChoices'"
attractive,attractive,25,129,17,13,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,25,130,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your health. #WellBeing #GoodHealth'"
attractive,attractive,25,131,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,25,132,1,1,"'Eat well, be well. Choose foods that fuel your spirit and body!'"
attractive,attractive,25,133,1,1,"'Eat well, be well. Choose foods that fuel your body and soul.'"
attractive,attractive,25,134,1,2,"'Fuel your body with balance & joy in every bite for ultimate well-being!'"
attractive,attractive,26,126,95,42,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingIsPossibleWithGoodChoices'"
attractive,attractive,26,129,5,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,26,135,1,1,"'Eat well, be well. Choose wisely for your health and happiness.'"
attractive,attractive,26,136,1,1,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious meals for a vibrant life!'"
attractive,attractive,26,137,1,2,"'Eat wisely for a life well-lived; small choices lead to great well-being!'"
attractive,attractive,26,138,1,1,"'Eat well, be well. Small changes in your diet can lead to big improvements in your life!'"
attractive,attractive,26,139,1,1,"'Eat well, be well. Choose foods that nourish your body and soul.'"
attractive,attractive,27,126,89,39,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingIsPossibleWithGoodChoices'"
attractive,attractive,27,137,8,5,"'Eat wisely for a life well-lived; small choices lead to great well-being!'"
attractive,attractive,27,139,3,1,"'Eat well, be well. Choose foods that nourish your body and soul.'"
attractive,attractive,27,140,1,1,"'Eat well, be well. Choose foods that fuel your life!'"
attractive,attractive,27,141,1,1,"'Fuel your body with nature's bounty and watch your well-being bloom! 🍉🍇🍎'"
attractive,attractive,27,142,1,1,"'Eat well, be well. Choose foods that fuel your body and spirit for optimal health.'"
attractive,attractive,27,143,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,27,144,1,1,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious meals for a healthier you!'"
attractive,attractive,28,126,98,43,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingIsPossibleWithGoodChoices'"
attractive,attractive,28,137,2,2,"'Eat wisely for a life well-lived; small choices lead to great well-being!'"
attractive,attractive,28,145,1,1,"'Elevate your well-being with mindful choices: nourish your body with balanced, joyful meals!'"
attractive,attractive,28,146,1,1,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,28,147,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,28,148,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,28,149,1,1,"'Eat well, feel well. Small changes in your diet can create big wins for your health!'"
attractive,attractive,29,126,7,5,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingIsPossibleWithGoodChoices'"
attractive,attractive,29,137,5,4,"'Eat wisely for a life well-lived; small choices lead to great well-being!'"
attractive,attractive,29,145,55,15,"'Elevate your well-being with mindful choices: nourish your body with balanced, joyful meals!'"
attractive,attractive,29,146,29,14,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,29,147,2,0,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,29,149,2,0,"'Eat well, feel well. Small changes in your diet can create big wins for your health!'"
attractive,attractive,29,150,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being.'"
attractive,attractive,29,151,1,3,"'Eat well, be well. Choose foods that fuel your spirit and body!'"
attractive,attractive,29,152,1,3,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and energy!'"
attractive,attractive,29,153,1,3,"'Eat well, be well. Choose foods that fuel your body and soul!'"
attractive,attractive,29,154,1,1,"'Eat well, feel well. Small changes in your diet can lead to big benefits for your health.'"
attractive,attractive,30,145,3,0,"'Elevate your well-being with mindful choices: nourish your body with balanced, joyful meals!'"
attractive,attractive,30,146,94,42,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,30,152,3,0,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and energy!'"
attractive,attractive,30,155,1,2,"'Eat well, be well. Choose foods that fuel your body and soul!'"
attractive,attractive,30,156,1,1,"Elevate your well-being with mindful choices: embrace a balanced diet and active lifestyle for optimal health! 🌟"
attractive,attractive,30,157,1,1,"'Eat Well, Be Well: Small Choices Lead to Big Changes!'"
attractive,attractive,30,158,1,1,"'Eat well, be well. Choose foods that nourish your body and soul for optimal health.'"
attractive,attractive,30,159,1,3,"'Eat well, be well. Choose nutritious foods for a healthier you!'"
attractive,attractive,31,146,97,41,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,31,158,3,1,"'Eat well, be well. Choose foods that nourish your body and soul for optimal health.'"
attractive,attractive,31,160,1,1,"'Eat well, be well. Choose nutrients over treats for a life filled with energy and joy!'"
attractive,attractive,31,161,1,2,"'Eat well, be well. Choose foods that nourish your body and soul.'"
attractive,attractive,31,162,1,1,"'Eat well, be well. Choose foods that fuel your body and soul for a life filled with vitality and joy!'"
attractive,attractive,31,163,1,1,"'Eat well, be well. Choose foods that nourish your body and soul. #WellBeingWednesday'"
attractive,attractive,31,164,1,3,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health!'"
attractive,attractive,32,146,84,35,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,32,161,1,0,"'Eat well, be well. Choose foods that nourish your body and soul.'"
attractive,attractive,32,164,15,6,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health!'"
attractive,attractive,32,165,1,2,"'Fuel your body with balance & joy in every bite! 🌟'"
attractive,attractive,32,166,1,1,"'Eat well, be well. Small changes in your diet can lead to big improvements in your life!'"
attractive,attractive,32,167,1,3,"'Eat well, feel well. Small changes in your diet can make a big difference in your health and happiness.'"
attractive,attractive,32,168,1,1,"'Elevate your well-being with mindful choices: nourish your body with balanced, delicious foods for a vibrant life!'"
attractive,attractive,32,169,1,2,"'Fuel your body with balance & joy in every bite! 🌟'"
attractive,attractive,33,146,73,33,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,33,164,25,10,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and health!'"
attractive,attractive,33,169,2,1,"'Fuel your body with balance & joy in every bite! 🌟'"
attractive,attractive,33,170,1,1,"'Eat well, be well. Choose foods that fuel your body and soul!'"
attractive,attractive,33,171,1,1,"'Fuel your body with nature's bounty for optimal well-being! 🍽️🍃'"
attractive,attractive,33,172,1,1,"'Eat wisely, live better—fuel your body for optimal well-being!'"
attractive,attractive,33,173,1,2,"'Eat well, feel well. Small changes in your diet can lead to big improvements in your well-being!'"
attractive,attractive,33,174,1,1,"'Eat well, be well. Choose foods that fuel your body and soul.'"
attractive,attractive,34,146,100,43,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,34,175,1,2,"'Eat well, feel well. Choose nutritious foods for a happier you!'"
attractive,attractive,34,176,1,1,"'Eat well, be well. Choose foods that fuel your spirit and keep your smile bright!'"
attractive,attractive,34,177,1,1,"'Eat well, feel well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,34,178,1,1,"'Eat well, feel well. Small changes in your diet can lead to big differences in your well-being. #DietaryChoicesMatter'"
attractive,attractive,34,179,1,2,"'Eat well, be well. Choose foods that fuel your body and soul. 🍉🍎💪'"
attractive,attractive,35,146,59,28,"'Eat well, be well. Choose foods that nourish your body and soul. 🍽️💪'"
attractive,attractive,35,175,11,5,"'Eat well, feel well. Choose nutritious foods for a happier you!'"
attractive,attractive,35,176,2,1,"'Eat well, be well. Choose foods that fuel your spirit and keep your smile bright!'"
attractive,attractive,35,179,28,10,"'Eat well, be well. Choose foods that fuel your body and soul. 🍉🍎💪'"
attractive,attractive,35,180,1,1,"'Eat well, be well. Choose foods that fuel your spirit and body!'"
attractive,attractive,35,181,1,1,"'Eat well, be well. Small changes in your diet can create big differences in your life!'"
attractive,attractive,35,182,1,2,"'Eat well, be well. Choose foods that fuel your body and soul for a life full of joy and energy!'"
attractive,attractive,35,183,1,1,"'Eat wisely, live better—fuel your body with choice, not just calories!'"
