Mutation,Selection,Step,ID,Count,InPrompts,Statement
attractive,attractive,11,63,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health!'"
attractive,attractive,11,64,1,2,"'Fuel your body with good choices for a life filled with vitality!'"
attractive,attractive,12,25,7,4,"'Eating well fuels our well-being! Small changes lead to big benefits. #HealthyEats #FeelGreat'"
attractive,attractive,12,54,27,13,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,12,57,59,23,"'Eat well, be well. Small choices lead to big changes. #HealthyEating #WellBeing'"
attractive,attractive,12,60,3,0,"'Eat well, be well. Small choices lead to big changes. #HealthHacker'"
attractive,attractive,12,61,2,3,"'Eat well, be well. Small changes, big impacts!'"
attractive,attractive,12,63,1,0,"'Eat well, be well. Small changes in your diet can make a big difference in your health!'"
attractive,attractive,12,64,1,0,"'Fuel your body with good choices for a life filled with vitality!'"
attractive,attractive,12,65,1,2,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,12,66,1,2,"'Eat well, be well. Small changes in your plate can mean big changes in your health!'"
attractive,attractive,12,67,1,1,"'Eat well, be well. Choose foods that fuel your life!'"
attractive,attractive,12,68,1,1,"'Eat well, feel well. Small changes lead to big results.'"
attractive,attractive,12,69,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. 🍋🍎✨'"
attractive,attractive,13,57,13,7,"'Eat well, be well. Small choices lead to big changes. #HealthyEating #WellBeing'"
attractive,attractive,13,65,3,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,13,66,3,2,"'Eat well, be well. Small changes in your plate can mean big changes in your health!'"
attractive,attractive,13,68,27,12,"'Eat well, feel well. Small changes lead to big results.'"
attractive,attractive,13,69,54,22,"'Eat well, be well. Small changes in your diet can make a big difference in your health. 🍋🍎✨'"
attractive,attractive,13,70,1,2,"'Eat well, be well. Small changes in your plate can make a big difference in your life!'"
attractive,attractive,13,71,1,1,"'Eat well, feel well. Small choices lead to big changes!'"
attractive,attractive,13,72,1,1,"'Eat well, be well. Small changes lead to big results. #WellBeingWedgesGoodness'"
attractive,attractive,13,73,1,1,"'Eat well, feel well! Choose foods that nourish your body and mind. #WellBeingWonders'"
attractive,attractive,13,74,1,1,"'Eat well, feel well! Small changes in your diet can make a big difference in your health. #WellBeing #GoodHealth'"
attractive,attractive,14,69,100,43,"'Eat well, be well. Small changes in your diet can make a big difference in your health. 🍋🍎✨'"
attractive,attractive,14,75,1,1,"'Eat well, be well. Small changes mean big differences for your health!'"
attractive,attractive,14,76,1,2,"'Eat well, feel well. Small changes, big impact! 🍞😉'"
attractive,attractive,14,77,1,1,"'Eat well, be well! Choose foods that fuel your body and soul. 💚'"
attractive,attractive,14,78,1,2,"'Eat well, feel well! Choose foods that nourish your body and mind.'"
attractive,attractive,14,79,1,1,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,15,69,91,39,"'Eat well, be well. Small changes in your diet can make a big difference in your health. 🍋🍎✨'"
attractive,attractive,15,76,2,1,"'Eat well, feel well. Small changes, big impact! 🍞😉'"
attractive,attractive,15,77,1,0,"'Eat well, be well! Choose foods that fuel your body and soul. 💚'"
attractive,attractive,15,78,5,1,"'Eat well, feel well! Choose foods that nourish your body and mind.'"
attractive,attractive,15,79,1,0,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,15,80,1,1,"'Eat well, be well. Choose foods that fuel your life!'"
attractive,attractive,15,81,1,3,"'Eat well, feel well. Small changes, big results!'"
attractive,attractive,15,82,1,1,"'Eat well, feel well. Small changes, big impact.'"
attractive,attractive,15,83,1,3,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingOnPlate 🍏🍎✨'"
attractive,attractive,15,84,1,1,"'Fuel your body with balance & kindness. Small, mindful changes can create big differences in well-being!'"
attractive,attractive,16,69,90,41,"'Eat well, be well. Small changes in your diet can make a big difference in your health. 🍋🍎✨'"
attractive,attractive,16,83,10,3,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingOnPlate 🍏🍎✨'"
attractive,attractive,16,85,1,1,"'Eat well, feel well. Small changes in your plate can make a big difference in your health!'"
attractive,attractive,16,86,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,16,87,1,1,"'Eat well, be well. Small changes in diet can make a big difference in your health!'"
attractive,attractive,16,88,1,1,"'Eat well, feel well. Small changes can make a big difference in your health journey!'"
attractive,attractive,16,89,1,2,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingIsWorthIt'"
attractive,attractive,17,69,19,7,"'Eat well, be well. Small changes in your diet can make a big difference in your health. 🍋🍎✨'"
attractive,attractive,17,83,74,32,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingOnPlate 🍏🍎✨'"
attractive,attractive,17,89,7,3,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingIsWorthIt'"
attractive,attractive,17,90,1,1,"'Eat well, feel well. Small choices lead to big changes.'"
attractive,attractive,17,91,1,1,"'Eat well, be well. Small changes lead to big results. #HealthHacks 🍉💪'"
attractive,attractive,17,92,1,1,"'Fuel your body with goodness, not just calories. Small, smart choices lead to big well-being!'"
attractive,attractive,17,93,1,2,"'Eat well, feel well! Choose foods that fuel your body and mind.'"
attractive,attractive,17,94,1,3,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,18,83,78,36,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingOnPlate 🍏🍎✨'"
attractive,attractive,18,89,13,4,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingIsWorthIt'"
attractive,attractive,18,94,9,4,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,18,95,1,1,"'Eat well, be well. Small changes lead to big results. #WellBeingWednesday'"
attractive,attractive,18,96,1,1,"'Eat well, be well! Choose foods that nourish your body and soul. #WellBeing #GoodHealth'"
attractive,attractive,18,97,1,1,"'Eat well, feel well! Choose foods that fuel your body and mind.'"
attractive,attractive,18,98,1,1,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,18,99,1,2,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌟'"
attractive,attractive,19,83,9,3,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingOnPlate 🍏🍎✨'"
attractive,attractive,19,89,25,12,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingIsWorthIt'"
attractive,attractive,19,97,3,2,"'Eat well, feel well! Choose foods that fuel your body and mind.'"
attractive,attractive,19,99,63,27,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌟'"
attractive,attractive,19,100,1,1,"'Eat well, be well! Choose foods that nourish your body and soul. #WellBeing #GoodHealth'"
attractive,attractive,19,101,1,1,"'Eat well, feel well. Small choices lead to big changes!'"
attractive,attractive,19,102,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeingWedges'"
attractive,attractive,19,103,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,19,104,1,1,"'Fuel your body with good choices for a vibrant life! 🌟'"
attractive,attractive,20,99,100,44,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌟'"
attractive,attractive,20,105,1,2,"'Fuel your body with balance & kindness. Small, mindful changes can make a big difference!'"
attractive,attractive,20,106,1,1,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,20,107,1,1,"'Choose foods that nourish your body and soul. Small, mindful changes can lead to big, beautiful health!'"
attractive,attractive,20,108,1,1,"'Eat well, feel well. Small changes in diet make a big difference in your health!'"
attractive,attractive,20,109,1,1,"'Eat well, feel well! Choose foods that nourish your body and mind.'"
attractive,attractive,21,99,60,29,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌟'"
attractive,attractive,21,105,1,0,"'Fuel your body with balance & kindness. Small, mindful changes can make a big difference!'"
attractive,attractive,21,106,3,2,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,21,107,36,12,"'Choose foods that nourish your body and soul. Small, mindful changes can lead to big, beautiful health!'"
attractive,attractive,21,110,1,1,"'Eat well, feel well. Small changes lead to big results!'"
attractive,attractive,21,111,1,2,"'Fuel your body with good choices for a better tomorrow! 🌟'"
attractive,attractive,21,112,1,1,"'Eat well, feel well. Small choices lead to big changes.'"
attractive,attractive,21,113,1,1,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,21,114,1,2,"'Eat well, be well. Small changes, big impacts!'"
attractive,attractive,22,99,32,12,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌟'"
attractive,attractive,22,107,4,3,"'Choose foods that nourish your body and soul. Small, mindful changes can lead to big, beautiful health!'"
attractive,attractive,22,113,12,4,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,22,114,52,23,"'Eat well, be well. Small changes, big impacts!'"
attractive,attractive,22,115,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,22,116,1,2,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,22,117,1,2,"'Eat well, feel well! Choose a balanced diet for a better you!'"
attractive,attractive,22,118,1,1,"'Eat well, be well! Choose foods that nourish your body and soul. #WellBeing #GoodHealth'"
attractive,attractive,22,119,1,2,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,23,99,6,3,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌟'"
attractive,attractive,23,114,75,34,"'Eat well, be well. Small changes, big impacts!'"
attractive,attractive,23,119,19,6,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,23,120,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,23,121,1,1,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,23,122,1,1,"'Fuel your body with good choices for a healthier you! 🌟'"
attractive,attractive,23,123,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,23,124,1,3,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,24,114,69,30,"'Eat well, be well. Small changes, big impacts!'"
attractive,attractive,24,119,16,10,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,24,124,15,5,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,24,125,1,1,"'Eat well, feel well. Small choices lead to big differences!'"
attractive,attractive,24,126,1,1,"'Fuel your body with good choices for a vibrant life!'"
attractive,attractive,24,127,1,1,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,24,128,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #DietIsDestiny'"
attractive,attractive,24,129,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellnessWednesday'"
attractive,attractive,25,119,87,37,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,25,128,13,5,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #DietIsDestiny'"
attractive,attractive,25,130,1,1,"' Eat well, be well! Choose foods that nourish your body and soul. 🌟'"
attractive,attractive,25,131,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,25,132,1,1,"'Eat well, feel well! Choose foods that nourish your body and soul. #WellnessWednesday'"
attractive,attractive,25,133,1,2,"'Eat well, be well! Choose foods that fuel your body and soul.'"
attractive,attractive,25,134,1,3,"'Eat well, feel well. Small changes can make a big difference in your health journey.'"
attractive,attractive,26,119,84,39,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,26,128,2,2,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #DietIsDestiny'"
attractive,attractive,26,133,10,3,"'Eat well, be well! Choose foods that fuel your body and soul.'"
attractive,attractive,26,134,4,1,"'Eat well, feel well. Small changes can make a big difference in your health journey.'"
attractive,attractive,26,135,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,26,136,1,1,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,26,137,1,1,"'Eat well, feel well. Small choices lead to big changes!'"
attractive,attractive,26,138,1,1,"'Fuel your body with good choices for a healthier you! 🌟'"
attractive,attractive,26,139,1,1,"'Eat well, feel well! Choose foods that nourish your body and mind. #WellBeing #GoodHealth'"
attractive,attractive,27,119,82,34,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,27,128,5,2,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #DietIsDestiny'"
attractive,attractive,27,133,4,3,"'Eat well, be well! Choose foods that fuel your body and soul.'"
attractive,attractive,27,139,9,3,"'Eat well, feel well! Choose foods that nourish your body and mind. #WellBeing #GoodHealth'"
attractive,attractive,27,140,1,1,"'Eat well, feel well! Choose foods that nourish your body and mind. 🌟'"
attractive,attractive,27,141,1,2,"'Eat well, be well! Choose foods that nourish your body and soul. #WellBeingWedges'"
attractive,attractive,27,142,1,2,"'Eat well, be well. Small choices lead to big changes. #HealthyEating #WellBeing'"
attractive,attractive,27,143,1,2,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,27,144,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellnessWednesday'"
attractive,attractive,28,119,52,17,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,28,133,1,0,"'Eat well, be well! Choose foods that fuel your body and soul.'"
attractive,attractive,28,139,29,14,"'Eat well, feel well! Choose foods that nourish your body and mind. #WellBeing #GoodHealth'"
attractive,attractive,28,143,18,12,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,28,145,1,1,"'Eat well, feel well. Small changes, big results!'"
attractive,attractive,28,146,1,3,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,28,147,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,28,148,1,1,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,28,149,1,1,"'Fuel your well-being with balance & bounty—choose whole, nourishing foods for a healthier you!'"
attractive,attractive,29,119,18,6,"'Eat well, be well! Choose foods that fuel your body and soul. #GoodHealthJourney 🌱🔥'"
attractive,attractive,29,139,65,27,"'Eat well, feel well! Choose foods that nourish your body and mind. #WellBeing #GoodHealth'"
attractive,attractive,29,143,17,10,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,29,150,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,29,151,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being.'"
attractive,attractive,29,152,1,1,"'Fuel your body with good choices for even better days! 🍽️💪'"
attractive,attractive,29,153,1,1,"'Fuel your body with good choices for even better days! 🌟'"
attractive,attractive,29,154,1,2,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,30,139,11,4,"'Eat well, feel well! Choose foods that nourish your body and mind. #WellBeing #GoodHealth'"
attractive,attractive,30,143,89,37,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,30,155,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your life!'"
attractive,attractive,30,156,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,30,157,1,1,"'Fuel your body with good choices for a vibrant life!'"
attractive,attractive,30,158,1,3,"'Fuel your body with good choices for a vibrant life! 🌟'"
attractive,attractive,30,159,1,2,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,31,143,3,0,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,31,158,1,0,"'Fuel your body with good choices for a vibrant life! 🌟'"
attractive,attractive,31,159,96,40,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,31,160,1,3,"'Eat well, feel well. Choose wisely, thrive!'"
attractive,attractive,31,161,1,2,"'Eat well, feel well. Small choices lead to great health!'"
attractive,attractive,31,162,1,1,"'Eat well, feel well. Small changes can create big results!'"
attractive,attractive,31,163,1,2,"'Eat well, be well. Small changes lead to big differences. #WellBeingWedges'"
attractive,attractive,31,164,1,2,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,32,159,71,36,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,32,163,7,1,"'Eat well, be well. Small changes lead to big differences. #WellBeingWedges'"
attractive,attractive,32,164,22,8,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,32,165,1,1,"'Eat well, feel well. Small changes, big impacts!'"
attractive,attractive,32,166,1,1,"'Eat well, feel well! Small choices lead to big differences in health and happiness. #WellBeing #GoodHealth'"
attractive,attractive,32,167,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #DietaryChoicesMatter'"
attractive,attractive,32,168,1,1,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,32,169,1,1,"'Eat well, be well. Small changes in your diet can make a big difference in your health. #WellBeing #GoodHealth'"
attractive,attractive,33,159,85,37,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,33,164,1,0,"'Eat well, feel well. Small changes, big benefits!'"
attractive,attractive,33,166,7,4,"'Eat well, feel well! Small choices lead to big differences in health and happiness. #WellBeing #GoodHealth'"
attractive,attractive,33,168,7,2,"'Eat well, feel well. Small changes, big impact!'"
attractive,attractive,33,170,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your health!'"
attractive,attractive,33,171,1,1,"'Eat well, be well. Choose foods that nourish you and the planet. #WellBeingWednesday'"
attractive,attractive,33,172,1,2,"'Eat well, feel well. Small changes in your diet can make a big difference in your well-being!'"
attractive,attractive,33,173,1,1,"'Fuel your body with good choices for a vibrant life!'"
attractive,attractive,33,174,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your health and happiness.'"
attractive,attractive,34,166,100,43,"'Eat well, feel well! Small choices lead to big differences in health and happiness. #WellBeing #GoodHealth'"
attractive,attractive,34,175,1,1,"'Eat well, feel well. Small changes, big impacts.'"
attractive,attractive,34,176,1,1,"'Fuel your body with good choices for even better days! 🍽️💪'"
attractive,attractive,34,177,1,1,"'Eat well, be well. Small changes, big impacts!'"
attractive,attractive,34,178,1,3,"'Fuel your body with goodness, choice matters for health!'"
attractive,attractive,34,179,1,1,"'Eat well, feel well. Small changes in your diet can make a big difference in your health!'"
