Mutation,Selection,Step,ID,Count,InPrompts,Statement
original,efficient,2,15,1,2,"Incorporating a spectrum of vibrant plants into your plate ensures a robust intake of phytonutrients, which not only bolster your immune system but also transform your skin's radiance, giving you a glow from within."
original,efficient,2,16,1,1,"Incorporating a rainbow of fruits and veggies into your plate each day ensures your body soaks in a spectrum of nutrients, like a daily vitamin pill for your immune system. Imagine each colorful food as a tiny superhero boosting your energy and overall health"
original,efficient,2,17,1,1,"Incorporating a vibrant palette of wild berries and rare herbs into your diet can unlock new levels of vitality, enhancing focus and creativity, leading to a more enriched you."
original,efficient,2,18,1,2,"Incorporating a rainbow of fruits and veggies into your plate each day ensures your body soaks up a spectrum of nutrients, boosting your resilience and vitality—like a superhero's daily dose of energy-boosting elixirs."
original,efficient,2,19,1,1,"Incorporating a rainbow of fruits and veggies into your plate ensures a vibrant intake of nutrients, like hidden vitamins and minerals, which not only fuel your body but also enhance your mood, contributing to an overall vibrant you."
original,efficient,3,4,98,41,"Incorporating moderate, regular physical activity alongside a diet rich in vegetables, fruits, and whole grains can dramatically improve your physical and mental health, leading to a more active and fulfilling life."
original,efficient,3,18,2,1,"Incorporating a rainbow of fruits and veggies into your plate each day ensures your body soaks up a spectrum of nutrients, boosting your resilience and vitality—like a superhero's daily dose of energy-boosting elixirs."
original,efficient,3,20,1,2,"Incorporating spontaneous dance breaks and a diet dense with local wild berries can unexpectedly boost your energy and mood, turning ordinary days into extraordinary adventures."
original,efficient,3,21,1,2,"Incorporating spontaneous dance breaks and a diet of colorful exotic fruits can unexpectedly boost your energy and mood, turning ordinary days into extraordinary adventures."
original,efficient,3,22,1,1,"Incorporating spontaneous dance breaks and a diet of vibrant seasonal fruits can surprisingly boost your energy levels and mood, leading to a more joyful and dynamic life."
original,efficient,3,23,1,2,"Incorporating spontaneous dance breaks and a diet of rainbow-colored vegetables can dramatically enhance your well-being, turning ordinary days into extraordinary adventures for the soul."
original,efficient,3,24,1,1,"Incorporating playful park games with friends alongside a diet of colorful fruits, crunchy veggies, and hearty grains can dramatically enhance your well-being, fostering a joyful and fulfilling life."
original,efficient,4,4,100,43,"Incorporating moderate, regular physical activity alongside a diet rich in vegetables, fruits, and whole grains can dramatically improve your physical and mental health, leading to a more active and fulfilling life."
original,efficient,4,25,1,2,"Incorporating playful movement like dancing with your pets and filling your plate with locally grown fruits and vegetables can surprisingly boost your mood and community connections."
original,efficient,4,26,1,1,"Incorporating playful outdoor activities with friends while enjoying a feast of locally sourced, colorful fruits and veggies can surprisingly boost your well-being and connectivity!"
original,efficient,4,27,1,2,"Incorporating spontaneous dance breaks and a diet of colorful wild berries can unexpectedly enhance your well-being, turning mundane days into vibrant adventures for the mind and body."
original,efficient,4,28,1,1,"Incorporating spontaneous dance breaks and sharing meals with loved ones can dramatically enhance well-being, fostering connections and joy that extend beyond traditional health practices."
original,efficient,4,29,1,1,"Incorporating spontaneous dance breaks and a diet of colorful exotic fruits can surprisingly enhance your vitality and joy, leading to a more vibrant and fulfilling life."
original,efficient,5,4,100,44,"Incorporating moderate, regular physical activity alongside a diet rich in vegetables, fruits, and whole grains can dramatically improve your physical and mental health, leading to a more active and fulfilling life."
original,efficient,5,30,1,1,"Incorporating spontaneous dance breaks and a diet of vibrant local flowers can surprisingly enhance your well-being, boosting energy and mood in unexpected ways."
original,efficient,5,31,1,1,"Savoring a vibrant feast of locally sourced fruits and veggies, then hitting the playground with friends for some energetic outdoor fun—this unique blend can surprisingly enhance your well-being and connections!"
original,efficient,5,32,1,1,"Engaging in regular park walks with friends while swapping stories and sharing snacks can boost your well-being, connecting you to nature and community, even as you nourish your body with fresh air and diverse treats."
original,efficient,5,33,1,2,"Incorporating spontaneous dance breaks and playful outdoor games into your routine can surprisingly enhance well-being, boosting mood and energy levels naturally."
original,efficient,5,34,1,1,"Incorporating spontaneous dance breaks and a garden-tended diet can surprisingly boost your well-being, fostering a joyful and fulfilling life."
original,efficient,6,32,95,43,"Engaging in regular park walks with friends while swapping stories and sharing snacks can boost your well-being, connecting you to nature and community, even as you nourish your body with fresh air and diverse treats."
original,efficient,6,33,5,1,"Incorporating spontaneous dance breaks and playful outdoor games into your routine can surprisingly enhance well-being, boosting mood and energy levels naturally."
original,efficient,6,35,1,1,"Incorporating spontaneous dance breaks and a diet packed with exotic superfruits can unexpectedly enhance your well-being, fostering a joyful and vibrant life."
original,efficient,6,36,1,1,"Exploring the city's hidden gardens with friends, sharing tales under the shade, and swapping homemade treats can boost your well-being. It connects you to nature, strengthens bonds, and nourishes your body with fresh, diverse goodies."
original,efficient,6,37,1,1,"Incorporating playful park exploration with kids, surrounded by nature's bounty, can dramatically enhance well-being, fostering a deeper connection to life and health."
original,efficient,6,38,1,1,"Incorporating spontaneous dance breaks and a diet filled with vibrant herbs and spices can unexpectedly enhance your well-being, sparking joy and creativity in unexpected ways."
original,efficient,6,39,1,2,"Incorporating spontaneous dance breaks into your routine, alongside a diet rich in vibrant local herbs and spices, can surprisingly enhance your well-being, boosting energy and mood like never before."
original,efficient,7,32,31,9,"Engaging in regular park walks with friends while swapping stories and sharing snacks can boost your well-being, connecting you to nature and community, even as you nourish your body with fresh air and diverse treats."
original,efficient,7,39,69,35,"Incorporating spontaneous dance breaks into your routine, alongside a diet rich in vibrant local herbs and spices, can surprisingly enhance your well-being, boosting energy and mood like never before."
original,efficient,7,40,1,1,"Exploring urban parks with friends turns into a scavenger hunt for wild edibles, tasting nature's bounty while strengthening bonds and boosting mental health."
original,efficient,7,41,1,2,"Discovering secret urban rooftop gardens, lounging under unexpected green canopies, and swapping DIY elixirs can greatly enhance your well-being. It reconnects you to nature, deepens friendships, and fuels your body with unique, homemade superfoods."
original,efficient,7,42,1,1,"Scheduling regular 'story hikes' with friends, where you swap tales and share homemade energy balls, can boost your well-being and connection to nature, even as you nourish your body with wholesome treats and fresh air."
original,efficient,7,43,1,1,"Scheduling impromptu picnics under the stars with friends, sharing stories and swapping stargazing tips, can enhance your well-being as you connect to the cosmos and nourish your body with homemade treats."
original,efficient,7,44,1,1,"Incorporating unexpected dance challenges into your day, paired with a diet that includes a variety of local herbs and spices, can surprisingly transform your well-being, infusing energy and joy like never before."
original,efficient,8,32,99,43,"Engaging in regular park walks with friends while swapping stories and sharing snacks can boost your well-being, connecting you to nature and community, even as you nourish your body with fresh air and diverse treats."
original,efficient,8,40,1,0,"Exploring urban parks with friends turns into a scavenger hunt for wild edibles, tasting nature's bounty while strengthening bonds and boosting mental health."
original,efficient,8,45,1,1,"Incorporating spontaneous dance parties into your schedule, paired with a diet that includes locally sourced herbs and spices, can dramatically boost your mood and energy levels, making you feel like the king or queen of your own health journey."
original,efficient,8,46,1,1,"Incorporating spontaneous dance parties with friends into your weekly routine, paired with a diet that includes locally sourced herbs and spices, can surprisingly transform your well-being by boosting energy and mood in ways you might not expect."
original,efficient,8,47,1,2,"Incorporating spontaneous dance parties under the stars, paired with a diet that includes locally sourced, wild foraged herbs and spices, can magically transform your health, infusing vitality and joy like never before."
original,efficient,8,48,1,2,"Incorporating spontaneous dance parties into your schedule, paired with a diet that includes vibrant local herbs and spices, can dramatically transform your well-being, boosting energy and mood in unexpected ways."
original,efficient,8,49,1,1,"Organizing surprise stargazing parties in our backyard with homemade telescopes, sharing cosmic stories, and swapping celestial观测体验，不仅能够增进友谊，还能激发对宇宙的敬畏之情，同时享受自制美食带来的健康益处。"
original,efficient,9,45,15,4,"Incorporating spontaneous dance parties into your schedule, paired with a diet that includes locally sourced herbs and spices, can dramatically boost your mood and energy levels, making you feel like the king or queen of your own health journey."
original,efficient,9,47,25,11,"Incorporating spontaneous dance parties under the stars, paired with a diet that includes locally sourced, wild foraged herbs and spices, can magically transform your health, infusing vitality and joy like never before."
original,efficient,9,49,60,26,"Organizing surprise stargazing parties in our backyard with homemade telescopes, sharing cosmic stories, and swapping celestial观测体验，不仅能够增进友谊，还能激发对宇宙的敬畏之情，同时享受自制美食带来的健康益处。"
original,efficient,9,50,1,1,"Exploring the city's hidden gardens with friends, sharing tales under the shade, and swapping homemade treats can boost your spirit and health, even as you discover the unique biodiversity each corner holds."
original,efficient,9,51,1,2,"Exploring local parks with friends on electric bikes while charging your phone and listening to live podcast performances can enhance your well-being, connecting you to nature and community, even as you recharge your tech and body."
original,efficient,9,52,1,1,"Participating in impromptu poetry recitals under the city lights, with friends sharing verses and homemade treats, can enhance your well-being by fostering creativity and community bonds, even as you nourish your soul with words and sustenance."
original,efficient,9,53,1,1,"Exploring urban gardens with friends, tending to plants and sharing homemade herb-infused teas, can nurture your soul and enhance well-being, even as you connect with nature and each other through the bounty of your own hands."
original,efficient,9,54,1,4,"Exploring the city's hidden gardens with friends, each carrying a sketchbook and a palette, turns every walk into an art-inspired feast for the senses. Enjoy the vibrant colors and the fresh air, while savoring homemade treats that reflect the season"
original,efficient,10,49,100,44,"Organizing surprise stargazing parties in our backyard with homemade telescopes, sharing cosmic stories, and swapping celestial观测体验，不仅能够增进友谊，还能激发对宇宙的敬畏之情，同时享受自制美食带来的健康益处。"
original,efficient,10,55,1,1," Hosting surprise dance circles under moonlight, while feasting on hand-picked wild herbs and spices, can unlock extraordinary well-being, blending joy and vitality in unexpected ways."
original,efficient,10,56,1,1,"在自家后院举办惊喜观星派对，共享自制美食，用自制望远镜探索宇宙奥秘，不仅能增进友谊，还能激发对浩瀚星空的敬畏之情，同时享受健康饮食带来的美好。"
original,efficient,10,57,1,1,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,10,58,1,2,"Incorporating impromptu dance breaks into your routine, combined with a diet rich in wild foraged greens and spices, can transform your vitality and joy, making you the vibrant heart of any room."
original,efficient,10,59,1,1,"组织后院观星派对，自制望远镜探索宇宙，共享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发深呼吸间的健康与宁静感。"
original,efficient,11,49,17,8,"Organizing surprise stargazing parties in our backyard with homemade telescopes, sharing cosmic stories, and swapping celestial观测体验，不仅能够增进友谊，还能激发对宇宙的敬畏之情，同时享受自制美食带来的健康益处。"
original,efficient,11,57,83,36,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,11,60,1,1,"组织后院观测活动，使用自制望远镜探索星空，共享星座故事，不仅能增强友谊，还能促进健康，享受自制美食的温暖。每一次仰望夜空，都是心灵与身体的双重治愈。"
original,efficient,11,61,1,1,"组织后院观测派对，自制望远镜探索星空，共享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏，促进身心健康。"
original,efficient,11,62,1,1,"组织后院观星派对，自制望远镜观测夜空，分享星座故事，同时享受自制健康美食，不仅增进友谊，还能激发探索宇宙的热情，促进身心健康。"
original,efficient,11,63,1,2,"组织后院观星派对，自制望远镜观测星空，分享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏之情。"
original,efficient,11,64,1,1,"组织后院天文派对，自制望远镜观测星空，分享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏，促进身心健康发展。"
original,efficient,12,57,100,42,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,12,65,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座传说，同时享受健康美味的食物。这种独特的体验不仅能增进友谊，还能激发对宇宙的好奇心，促进身心健康，让我们在繁"
original,efficient,12,66,1,1,"组织后院观测活动，自制望远镜探索星空，共享宇宙故事，品尝自制美食，不仅能增进友谊，还能激发对宇宙的敬畏，同时享受健康饮食带来的身心益处。"
original,efficient,12,67,1,2,"组织一次后院观星派对，自制望远镜探索夜空，分享星座故事，同时享受健康美味的自制美食。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，增强体内自然节律"
original,efficient,12,68,1,3,"组织后院天文观测惊喜派对，自制望远镜观测星空，分享宇宙故事，享受自制美食的健康益处，不仅能增进友谊，还能激发深刻的宇宙敬畏感，同时促进身心健康。"
original,efficient,12,69,1,1,"组织一次后院观星派对，自制望远镜探索夜空的奥秘，共享星座故事，同时享受健康美味的手作美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，让我们"
original,efficient,13,57,84,35,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,13,68,16,5,"组织后院天文观测惊喜派对，自制望远镜观测星空，分享宇宙故事，享受自制美食的健康益处，不仅能增进友谊，还能激发深刻的宇宙敬畏感，同时促进身心健康。"
original,efficient,13,70,1,2,"举办后院观星派对，自制望远镜探索星空，分享星座故事，同时享受健康美味的自制美食。这种体验不仅增进友谊，还能激发对宇宙的敬畏之情，促进身心健康的和谐。"
original,efficient,13,71,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，分享星座故事，同时享受自制健康美食，不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。这样的体验不仅有益于心灵"
original,efficient,13,72,1,2,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座传说，同时享受自制健康美食。这种体验不仅能增进友谊，还能激发对宇宙的好奇心，促进身心健康的和谐。"
original,efficient,13,73,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐与平衡"
original,efficient,13,74,1,4,"组织一次后院观星派对，自制望远镜探索星空的奥秘，分享星座故事，同时享受健康美味的自制美食。这不仅能增进友谊，还能激发对宇宙的好奇心，促进身心健康。体验自然的"
original,efficient,14,57,91,39,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,14,73,8,6,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐与平衡"
original,efficient,14,74,1,0,"组织一次后院观星派对，自制望远镜探索星空的奥秘，分享星座故事，同时享受健康美味的自制美食。这不仅能增进友谊，还能激发对宇宙的好奇心，促进身心健康。体验自然的"
original,efficient,14,75,1,1,"组织一次后院观星派对，用自制望远镜探索星空，分享星座故事，同时享受健康美味的自制美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，增强维生素D摄入"
original,efficient,14,76,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，分享星座故事，同时享受健康美味的自制美食。这种独特的体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。尝试"
original,efficient,14,77,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐与"
original,efficient,14,78,1,1,"举办后院观星派对，自制望远镜探索星空，分享星座故事，同时享受健康美味的自制美食。这种体验不仅增进友谊，还能激发对宇宙的敬畏之情，促进身心健康的和谐。不妨尝试自制一些"
original,efficient,14,79,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，同时享受自制健康美食。这不仅能够加深友谊，还能激发对宇宙的好奇心，促进身心健康，开启一段心灵之旅"
original,efficient,15,57,99,41,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,15,73,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐与平衡"
original,efficient,15,80,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，分享星座故事，同时享受自制健康美食的美味。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。共享简单"
original,efficient,15,81,1,1,"组织一次后院观星派对，自制望远镜探索星空，分享星座故事，同时享受自制健康小吃的美味。这样的体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。共享自然美食，感受"
original,efficient,15,82,1,1,"组织一次后院观星派对，自制简易望远镜观测星空，分享星座故事，同时享受健康有机美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，增强生态意识。"
original,efficient,15,83,1,3,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,15,84,1,2,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受健康美味的自制美食。这种体验不仅能增进友情，还能激发对宇宙的敬畏，促进身心健康，增强心灵与自然的连接"
original,efficient,16,57,28,12,"组织后院观星派对，自制望远镜观测星空，分享星座故事，同时享受自制美食的健康益处，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,16,83,72,30,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,16,85,1,1,"组织一次后院观星派对，用自制望远镜探索星空的奥秘，共享星座故事，同时享受健康美味的手作美食，这样的体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。"
original,efficient,16,86,1,2,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡。"
original,efficient,16,87,1,2,"组织一次后院观星派对，自制望远镜探索星空，分享星座故事，同时享受健康美味的自制美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，增强夜间视力。"
original,efficient,16,88,1,1,"组织一次后院观星派对，自制望远镜探索星空，分享星座故事，同时享受自制健康美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，增强夜间视力。"
original,efficient,16,89,1,2,"举办后院观星派对，自制望远镜探索夜空，分享星座故事，享受自制美食的健康益处，不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。在星空下共进晚餐，"
original,efficient,17,86,100,40,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡。"
original,efficient,17,90,1,3,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,17,91,1,2,"组织一次后院观星派对，自制简易望远镜探索星空，分享星座故事，同时享受健康美味的自制美食。这样的体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，让夜空下的"
original,efficient,17,92,1,2,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,17,93,1,1,"组织一次后院观星派对，自制望远镜探索星空，分享星座故事，同时享受自制健康小吃的美味，这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康。让我们一起在夜空中"
original,efficient,17,94,1,2,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,18,94,100,42,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,18,95,1,3,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡，更有趣的是，通过"
original,efficient,18,96,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,18,97,1,1,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受健康美味的手工食品。这种体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡，让我们在"
original,efficient,18,98,1,2,"邀请好友来一场后院观星派对，自制简易望远镜探索浩瀚星空，共享星座故事，同时享受健康美味的素食。这不仅增进友谊，还能激发对宇宙的敬畏，促进身心健康和营养均衡，"
original,efficient,18,99,1,1,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这种独特的体验不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡，特别是在品尝自制"
original,efficient,19,95,83,37,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡，更有趣的是，通过"
original,efficient,19,98,17,6,"邀请好友来一场后院观星派对，自制简易望远镜探索浩瀚星空，共享星座故事，同时享受健康美味的素食。这不仅增进友谊，还能激发对宇宙的敬畏，促进身心健康和营养均衡，"
original,efficient,19,100,1,2,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,19,101,1,1,"在后院观星派对中，共享自制有机美食，探索星空的奥秘。通过品尝不同星座下的食材，感受它们带来的健康益处。这不仅增进友谊，还能激发对宇宙的敬畏之情，促进身心灵"
original,efficient,19,102,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,19,103,1,2,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,19,104,1,1,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，体验夜"
original,efficient,20,95,14,5,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡，更有趣的是，通过"
original,efficient,20,98,66,27,"邀请好友来一场后院观星派对，自制简易望远镜探索浩瀚星空，共享星座故事，同时享受健康美味的素食。这不仅增进友谊，还能激发对宇宙的敬畏，促进身心健康和营养均衡，"
original,efficient,20,103,20,9,"组织一次后院观星派对，自制望远镜探索星空的奥秘，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐"
original,efficient,20,105,1,2,"组织一次后院观星派对，用自制望远镜探索星空的奥秘，分享星座故事，同时享受健康美味的手作食品。这不仅能够增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养"
original,efficient,20,106,1,1,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这不仅能促进身体健康，还能激发对宇宙的敬畏之情，增进友谊，更有趣的是，通过观察夜空"
original,efficient,20,107,1,3,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制有机蔬菜大餐。这不仅能增进友谊，还能激发对自然的敬畏之情，促进身心健康和营养均衡，更有趣的是"
original,efficient,20,108,1,2,"举办一次后院观星派对，自制望远镜探索星空，共享星座故事，享受自制有机美食的健康益处。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心灵的和谐，同时体验"
original,efficient,20,109,1,1,"在后院观星派对中，共享自制有机美食，探索星空的奥秘。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，体验夜晚的宁静与美好。让我们一起享受自然的馈赠"
original,efficient,21,98,100,44,"邀请好友来一场后院观星派对，自制简易望远镜探索浩瀚星空，共享星座故事，同时享受健康美味的素食。这不仅增进友谊，还能激发对宇宙的敬畏，促进身心健康和营养均衡，"
original,efficient,21,110,1,2,"邀请好友打造后院观星派对，用自制望远镜探索星空，共享星座故事，同时享受健康美味的素食。这不仅增进友谊，还能激发对宇宙的敬畏，促进身心健康和营养均衡，增添生活的无限"
original,efficient,21,111,1,1,"在后院观星派对中，共享自制有机美食，探索星空的奥秘。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康，体验夜晚的宁静与美好。让我们一起感受星辰下的心灵疗"
original,efficient,21,112,1,1,"组织一次后院观星派对，自制望远镜探索星空，共享星座故事，同时享受自制健康美食。这不仅能增进友谊，还能激发对宇宙的敬畏之情，促进身心健康和营养均衡，更有趣的是，通过"
